op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037931478,1246,2642,62,55056,4248,8102,71356,7598,1378,38,9014,62342
72057594037931726,1248,2644,68,44422,2988,8380,59750,7570,1372,36,8978,50772
72057594037932271,1064,2690,74,50102,3892,5278,63100,8356,1704,36,10096,53004
72057594037932654,1260,2696,168,45654,3940,7338,61056,7570,1412,36,9018,52038
72057594037932895,1448,2724,130,58336,4148,3450,70236,7464,1520,40,9024,61212
72057594037932930,1064,2576,148,50588,3816,4578,62770,7516,1388,40,8944,53826
72057594037932959,1254,2528,196,60974,3834,3566,72352,7466,1510,38,9014,63338
72057594037933065,2062,2488,76,50166,3832,4488,63112,7654,1412,36,9102,54010
72057594037933172,1236,2734,262,52080,4940,7680,68932,7396,1398,34,8828,60104
72057594037933238,1252,2482,336,54282,3948,4584,66884,7568,1876,36,9480,57404
72057594037933255,1262,2684,330,56490,3110,4640,68516,7672,1418,40,9130,59386
72057594037933293,1258,2656,142,59460,3960,8560,76036,7682,1332,36,9050,66986
72057594037933362,1252,2574,320,57560,2962,3770,68438,7282,2084,38,9404,59034
72057594037933431,1238,2542,278,58182,3952,4600,70792,7486,1392,38,8916,61876
72057594037933749,1240,2698,308,47558,4120,7790,63714,7840,3096,38,10974,52740
72057594037933777,1246,2498,306,57564,3810,3488,68912,7666,1402,38,9106,59806
72057594037933940,1122,2524,328,58810,2988,4560,70332,7426,1432,36,8894,61438
72057594037933995,1322,2500,70,43978,3820,3640,55330,7622,1370,38,9030,46300
72057594037934469,1242,2594,304,66312,2790,4658,77900,7528,1426,38,8992,68908
72057594037934553,1744,2640,322,64034,4090,4430,77260,7724,1972,11856,21552,55708
72057594037934809,1252,2490,260,50652,3814,4524,62992,7698,1382,36,9116,53876
72057594037934826,1256,2720,278,44988,3106,8870,61218,7564,1498,36,9098,52120
72057594037935114,1254,2604,132,58170,3992,3812,69964,7620,1444,36,9100,60864
72057594037935342,1456,2742,342,66582,4154,3634,78910,7630,1382,36,9048,69862
72057594037935498,2130,2528,332,51736,3954,4026,64706,7516,1388,38,8942,55764
72057594037936706,1254,2510,340,52018,3848,3574,63544,7408,3038,38,10484,53060
72057594037936863,1258,2596,138,52268,2698,9910,68868,7366,1484,40,8890,59978
72057594037937009,1246,2834,176,58550,3194,4450,70450,7296,1398,36,8730,61720
72057594037937171,1294,2718,196,62780,3336,8834,79158,8612,1526,36,10174,68984
72057594037937353,1332,2658,286,51234,4384,4596,64490,8202,1542,40,9784,54706
72057594037937614,1254,2708,288,51828,4028,4574,64680,7414,1424,40,8878,55802
72057594037938795,1248,2522,264,51456,4598,5076,65164,7566,1540,38,9144,56020
72057594037939009,1254,2698,262,58024,3208,3574,69020,7432,3042,36,10510,58510
72057594037940061,1250,2542,246,48950,13892,11520,78400,7718,1506,40,9264,69136
72057594037940158,1242,2584,182,49834,3840,8634,66316,7586,3194,36,10816,55500
