op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037985079,1262,2678,136,10918,4124,4436,23554,5446,3148,34,8628,14926
72057594037985150,1248,2612,570,10584,4010,4322,23346,6074,2988,36,9098,14248
72057594037985155,1264,2726,172,12204,4204,4414,24984,11458,3062,36,14556,10428
72057594037985359,1254,2666,144,10796,4010,4984,23854,5382,2944,38,8364,15490
72057594037985990,1260,2770,276,11112,4188,4470,24076,5424,3184,38,8646,15430
72057594037986274,1264,2842,256,12246,4188,4410,25206,5460,3180,36,8676,16530
72057594037986372,8770,2754,294,14234,4378,4346,34776,11334,3300,42,14676,20100
72057594037986783,1266,2742,172,10844,4020,4424,23468,16552,3084,36,19672,3796
72057594037986947,1270,2736,130,12640,4212,4798,25786,5370,3084,36,8490,17296
72057594037987470,1270,2524,158,10540,3760,4286,22538,4318,3064,38,7420,15118
72057594037987730,1246,2782,268,10636,4278,4408,23618,5426,3050,38,8514,15104
72057594037987901,1252,2578,274,10122,3860,4366,22452,5588,3166,36,8790,13662
72057594037987925,1250,2564,276,10562,3830,4370,22852,4298,3096,38,7432,15420
72057594037988429,1256,2556,298,10500,3750,4836,23196,6120,3098,38,9256,13940
72057594037988448,1260,2734,168,11908,4194,4930,25194,5414,3282,42,8738,16456
72057594037988460,1256,2772,168,10396,4300,4440,23332,5460,3136,40,8636,14696
72057594037989010,1260,2740,134,12318,4266,4482,25200,5992,3290,36,9318,15882
72057594037990075,1254,2512,318,10548,3716,4554,22902,4742,3392,36,8170,14732
72057594037990440,1252,2612,274,10880,4062,4478,23558,5710,2932,34,8676,14882
72057594037990665,1256,2664,124,11968,3938,4496,24446,5430,3388,36,8854,15592
72057594037990811,1262,2704,288,10348,4192,4380,23174,5500,2932,36,8468,14706
72057594037990897,1546,2598,158,11554,3954,4818,24628,4248,3398,38,7684,16944
72057594037991520,1262,2764,62,12030,4246,4362,24726,5420,3048,38,8506,16220
72057594037991592,1256,2568,164,10988,4538,4808,24322,4326,3204,36,7566,16756
72057594037991999,1254,2622,240,12100,4060,4904,25180,5772,2944,36,8752,16428
72057594037992188,1254,2782,158,11434,3850,4262,23740,6412,2964,34,9410,14330
72057594037992630,1252,2820,292,11080,4220,4344,24008,5558,3228,38,8824,15184
72057594037992855,1258,2546,324,10498,3730,4374,22730,4356,2940,40,7336,15394
72057594037992902,1254,2944,184,12164,4180,4410,25136,6072,3014,36,9122,16014
72057594037993232,1266,2724,240,12188,4190,4428,25036,6838,3588,40,10466,14570
72057594037994174,1260,2692,132,11268,3864,4390,23606,4184,2964,36,7184,16422
72057594037994533,1260,3064,158,10792,3756,4334,23364,4494,2860,38,7392,15972
72057594037995003,1278,2524,186,11424,3846,4760,24018,5654,2826,38,8518,15500
72057594037995063,1300,2672,62,12472,4112,4360,24978,5444,3606,38,9088,15890
72057594037995158,1252,2584,182,10066,3942,4488,22514,5536,3052,36,8624,13890
72057594037995191,1256,2696,272,11930,4144,4394,24692,5432,3760,36,9228,15464
72057594037995284,1248,2548,288,16204,3734,4372,28394,10630,3036,46,13712,14682
72057594037995449,1264,2762,144,12294,4208,4358,25030,6710,3480,38,10228,14802
72057594037995487,1250,2724,260,12314,4472,4440,25460,5920,3290,36,9246,16214
72057594037995501,1260,2684,272,11030,3980,4488,23714,5382,2974,36,8392,15322
72057594037995509,1256,2742,196,11478,4196,4406,24274,5516,3236,38,8790,15484
72057594037995803,1250,2700,250,11294,4166,4400,24060,6768,3094,38,9900,14160
72057594037997227,1246,2756,268,10244,4850,4460,23824,6092,2956,38,9086,14738
72057594037997317,1264,2682,138,11462,4040,4452,24038,5444,3102,36,8582,15456
72057594037997507,1256,2706,110,11640,4058,4510,24280,5278,3104,38,8420,15860
72057594037997519,1250,2666,58,12266,4004,4358,24602,5538,3130,38,8706,15896
72057594037997760,1254,2586,252,10454,3868,4410,22824,5634,3046,38,8718,14106
72057594037998075,1258,2546,322,11382,3866,5348,24722,4722,3154,38,7914,16808
72057594037998076,1262,2538,170,10896,3966,4414,23246,5792,3104,38,8934,14312
72057594037998120,1252,2606,188,11982,4054,4406,24488,5728,3048,36,8812,15676
72057594037998626,1642,2680,302,10184,3966,4426,23200,5392,2992,36,8420,14780
72057594037998633,1288,2554,124,10616,3886,4400,22868,5766,3116,36,8918,13950
72057594037999145,1252,2572,310,12340,3842,4470,24786,5780,3206,38,9024,15762
72057594037999342,1292,2688,324,11456,4030,4652,24442,5558,3044,36,8638,15804
72057594037999456,1266,2732,332,11964,4214,4406,24914,6776,3484,42,10302,14612
72057594037999994,1264,2774,252,10540,3968,4458,23256,5290,3038,38,8366,14890
72057594038000006,1256,2692,128,10958,3986,4432,23452,5378,3108,38,8524,14928
72057594038000213,1252,2588,292,10558,3830,4352,22872,4398,3112,36,7546,15326
72057594038000269,1246,2526,408,9906,4130,4360,22576,5604,3088,34,8726,13850
72057594038000441,1262,2760,170,10500,4562,4740,23994,5398,3048,34,8480,15514
72057594038000660,1260,2546,242,11886,3728,4310,23972,5580,3350,38,8968,15004
72057594038001594,1266,2744,242,11710,4138,4454,24554,6726,3140,36,9902,14652
72057594038001626,1254,2598,274,10500,4140,4368,23134,5898,2952,38,8888,14246
72057594038001807,1258,2740,186,10280,4172,4394,23030,5476,3052,36,8564,14466
72057594038001818,1274,2544,252,11208,3842,4588,23708,5572,3120,38,8730,14978
72057594038001941,1254,2592,118,11576,3956,4528,24024,6408,3108,36,9552,14472
72057594038001944,1252,2968,268,10112,3834,4470,22904,4880,3058,36,7974,14930
72057594038002623,1266,2618,330,11770,4104,4390,24478,6206,2972,36,9214,15264
72057594038002704,1254,2716,132,12144,4154,5298,25698,5410,3240,38,8688,17010
72057594038002894,1242,2546,194,11664,3984,4432,24062,4832,3128,36,7996,16066
72057594038003262,1252,2612,116,11000,3970,4434,23384,5698,3564,36,9298,14086
72057594038003459,1270,2818,248,11944,4300,4514,25094,5538,3258,38,8834,16260
72057594038003824,1264,2510,276,11834,3738,4410,24032,5664,3290,50,9004,15028
72057594038003925,1266,2624,168,11974,3832,4430,24294,5982,3316,36,9334,14960
72057594038003998,1264,2712,534,11586,4152,4440,24688,5348,3092,38,8478,16210
72057594038005008,1266,2698,324,12434,4204,4286,25212,7342,3236,38,10616,14596
72057594038005192,1272,2746,274,12004,4204,4444,24944,6716,3076,36,9828,15116
72057594038005348,1258,2556,240,10638,3802,4396,22890,5590,3228,36,8854,14036
72057594038005578,1254,2678,432,10742,3926,4578,23610,5960,2966,36,8962,14648
72057594038005813,1260,2770,268,10952,4370,4444,24064,5484,3002,36,8522,15542
72057594038006429,1240,2746,680,11560,4074,4392,24692,5332,3324,40,8696,15996
72057594038006434,1264,2662,318,10948,4012,4342,23546,4552,2938,40,7530,16016
72057594038006612,1250,2528,140,11870,3858,5346,24992,5648,2942,36,8626,16366
72057594038007365,1262,2686,328,11714,4146,4442,24578,5510,3420,38,8968,15610
72057594038007697,1264,2786,116,11342,4216,4398,24122,5450,3094,38,8582,15540
72057594038007743,1264,2608,58,11846,4066,4396,24238,5886,3174,12004,21064,3174
72057594038007883,1248,2638,134,12258,4172,4576,25026,5620,3164,38,8822,16204
72057594038008139,1268,2626,328,10652,4380,4384,23638,5714,2792,40,8546,15092
72057594038008192,1248,2666,538,11904,3948,4482,24786,5546,3588,38,9172,15614
72057594038008649,1252,2656,188,12340,4188,4280,24904,6854,2962,38,9854,15050
72057594038008676,1264,2586,272,12428,3796,4982,25328,5592,4024,38,9654,15674
72057594038008745,1270,2550,252,11054,3804,4440,23370,5638,3026,42,8706,14664
72057594038008827,1262,2536,282,11832,3852,4412,24176,5642,3148,36,8826,15350
72057594038009022,1246,2566,330,12528,3854,4424,24948,5590,3996,36,9622,15326
72057594038009631,1254,2718,122,10348,4628,4394,23464,6054,3088,38,9180,14284
72057594038010049,1264,2538,314,10924,4054,4442,23536,5656,3552,36,9244,14292
72057594038010353,1256,2586,176,16474,3970,4432,28894,11538,3148,36,14722,14172
72057594038010997,1262,2712,274,10908,4020,4330,23506,5286,2922,40,8248,15258
72057594038011252,1260,2660,182,12898,4328,4400,25728,6804,3004,38,9846,15882
72057594038011285,1238,2626,274,10336,4138,4724,23336,5578,3088,38,8704,14632
72057594038011434,1242,2582,274,10556,3996,4444,23094,4544,3058,36,7638,15456
72057594038011772,1250,2524,130,10978,3814,4306,23002,5658,3046,36,8740,14262
72057594038012105,1282,2704,160,10978,4252,4644,24020,5578,3048,36,8662,15358
72057594038012167,1288,2752,300,12328,4614,4368,25650,5746,2904,36,8686,16964
72057594038012395,1250,2798,272,10888,4182,4312,23702,5812,3128,38,8978,14724
72057594038012529,1256,2618,244,11910,4066,5022,25116,5754,3142,38,8934,16182
72057594038012531,1252,2724,340,10660,3960,4400,23336,5482,3064,36,8582,14754
72057594038012798,1262,2618,176,11906,4046,4398,24406,5546,2996,36,8578,15828
72057594038012973,1264,2674,314,12216,4230,4798,25496,6940,3026,38,10004,15492
72057594038012977,1242,2598,280,12008,4592,4314,25034,5974,3022,38,9034,16000
72057594038013420,1266,2740,278,10212,4206,4294,22996,5468,2956,36,8460,14536
72057594038013825,1262,2544,392,10270,3988,4450,22906,5936,3148,46,9130,13776
72057594038014793,1260,2656,318,12250,4516,4696,25696,5488,3616,36,9140,16556
72057594038014993,1254,2798,154,11296,4134,4450,24086,5424,3224,36,8684,15402
72057594038015412,1246,2686,128,11226,4016,4446,23748,5380,3072,36,8488,15260
72057594038015588,1260,2560,160,10504,3790,4490,22764,4254,3028,38,7320,15444
72057594038016031,1252,2704,110,11916,4164,4370,24516,5754,3124,34,8912,15604
72057594038016431,1260,2640,292,11038,3844,4450,23524,4332,2906,36,7274,16250
72057594038016501,8446,2754,134,11592,4204,4460,31590,6980,2920,42,9942,21648
72057594038016600,1264,2544,122,11792,3990,4356,24068,5704,2866,38,8608,15460
72057594038016661,1252,2658,270,10670,4056,4358,23264,5574,2922,38,8534,14730
72057594038016820,1260,2784,250,11070,4126,4452,23942,6146,3288,36,9470,14472
72057594038016876,1268,2764,118,11948,4292,4488,24878,6218,3088,36,9342,15536
72057594038016903,1250,2772,62,11716,4176,4756,24732,5368,3318,38,8724,16008
72057594038017236,1258,2536,132,11442,3832,4400,23600,6222,3178,36,9436,14164
72057594038017303,1262,2536,190,10624,3758,4582,22952,4664,3142,38,7844,15108
72057594038017684,1266,2524,300,11800,3792,4482,24164,5794,3078,38,8910,15254
72057594038017848,1262,2678,300,10652,3890,4426,23208,5340,3060,38,8438,14770
72057594038017892,1266,2550,242,10558,3794,4306,22716,5574,3022,36,8632,14084
72057594038018806,1262,2758,166,10414,4266,4580,23446,5428,3148,38,8614,14832
72057594038019149,1258,2534,334,11934,3714,4336,24110,5968,3628,38,9634,14476
72057594038019208,1258,2742,394,12248,3982,4394,25018,6936,3008,36,9980,15038
72057594038019298,1256,2776,280,10642,4194,4790,23938,5430,2946,38,8414,15524
72057594038020162,1258,2556,326,11560,3916,4444,24060,5878,2948,36,8862,15198
72057594038020184,1264,2534,310,11830,4008,4354,24300,5668,3030,36,8734,15566
72057594038020545,1268,2526,270,12134,3786,4474,24458,5948,3138,38,9124,15334
72057594038020632,1254,2538,296,12304,4572,4414,25378,5804,3016,36,8856,16522
72057594038020883,1282,2550,304,11270,3874,4556,23836,5770,3110,40,8920,14916
72057594038020913,1272,2596,240,10660,3780,4328,22876,5616,3230,36,8882,13994
72057594038020979,1264,2764,116,10768,4014,4464,23390,5498,3122,38,8658,14732
72057594038021141,1250,2572,62,11646,3948,4432,23910,5794,3114,36,8944,14966
72057594038021224,1268,2550,166,11046,3824,4316,23170,4334,3070,36,7440,15730
72057594038021374,1254,2600,160,10962,3830,4840,23646,5814,2806,36,8656,14990
72057594038021409,1252,2674,118,10294,4664,4790,23792,5528,2888,38,8454,15338
72057594038021694,1240,2590,138,10994,3892,4266,23120,5690,3152,36,8878,14242
72057594038021845,1654,2628,322,10634,4536,4968,24742,5584,3182,38,8804,15938
72057594038021930,1266,2596,172,12062,4504,4924,25524,5644,3528,38,9210,16314
72057594038022052,1264,2656,200,12032,4074,4314,24540,6044,2968,40,9052,15488
72057594038022234,1258,2652,280,12166,4086,4374,24816,5602,2944,38,8584,16232
72057594038022353,1558,2790,134,12694,4260,4518,25954,5438,2928,38,8404,17550
72057594038022461,1262,2578,260,12504,3886,4402,24892,6242,3104,36,9382,15510
72057594038022465,1274,2562,178,12570,3902,4878,25364,5790,3116,36,8942,16422
72057594038022569,1268,2540,300,10758,3758,4448,23072,5592,2870,38,8500,14572
72057594038022656,1376,2612,132,10942,4450,4866,24378,4210,3294,36,7540,16838
72057594038023372,1264,2618,292,12312,3866,4552,24904,5550,3616,38,9204,15700
72057594038024886,1242,3138,112,11880,4228,4414,25014,5602,3536,36,9174,15840
72057594038024938,1266,3110,114,10786,3778,4486,23540,4204,2966,38,7208,16332
72057594038025192,1292,2622,288,10462,3906,4476,23046,4286,3122,36,7444,15602
72057594038025577,1254,2522,174,11454,3840,4394,23638,4442,3218,36,7696,15942
72057594038025658,1274,2838,336,11668,4120,4370,24606,5412,3120,38,8570,16036
72057594038025854,1248,2612,136,11902,4038,4462,24398,5560,3236,38,8834,15564
72057594038026069,1258,2580,180,10634,3830,4406,22888,5776,2916,38,8730,14158
72057594038026234,1248,2740,332,10850,4062,4402,23634,4644,2986,38,7668,15966
72057594038026478,1252,2702,270,12258,4040,4460,24982,5750,3184,38,8972,16010
72057594038026695,1246,2712,380,10734,4012,4464,23548,5328,3106,36,8470,15078
72057594038026948,1226,2868,574,10848,4326,4522,24364,5538,3168,38,8744,15620
72057594038026993,1260,2590,648,10302,3930,4438,23168,5684,3046,36,8766,14402
72057594038026998,1250,2740,252,11960,4262,4308,24772,5398,3060,36,8494,16278
72057594038027294,1252,2718,114,11592,4150,4490,24316,5324,3062,36,8422,15894
72057594038027497,1248,2564,296,10600,3902,4420,23030,5640,3066,36,8742,14288
